Año,Trimestre,Provincia,Rango Velocidad,Accesos
2022,2,Catamarca,+ 30 Mbps,43926
2022,2,Chaco,+ 30 Mbps,76271
2022,2,Chubut,+ 30 Mbps,15394
2022,2,Córdoba,+ 30 Mbps,619400
2022,2,Corrientes,+ 30 Mbps,55071
2022,2,Entre Ríos,+ 30 Mbps,98769
2022,2,Formosa,+ 30 Mbps,16326
2022,2,Jujuy,+ 30 Mbps,37391
2022,2,La Pampa,+ 30 Mbps,17125
2022,2,La Rioja,+ 30 Mbps,48920
2022,2,Mendoza,+ 30 Mbps,121366
2022,2,Misiones,+ 30 Mbps,75107
2022,2,Neuquén,+ 30 Mbps,76982
2022,2,Río Negro,+ 30 Mbps,41972
2022,2,Salta,+ 30 Mbps,81478
2022,2,San Juan,+ 30 Mbps,16701
2022,2,San Luis,+ 30 Mbps,13
2022,2,Santa Cruz,+ 30 Mbps,3592
2022,2,Santa Fe,+ 30 Mbps,373888
2022,2,Santiago Del Estero,+ 30 Mbps,10672
2022,2,Tierra Del Fuego,+ 30 Mbps,1006
2022,2,Tucumán,+ 30 Mbps,145541
2022,1,Buenos Aires,+ 30 Mbps,3381049
2022,1,Capital Federal,+ 30 Mbps,1188072
2022,1,Catamarca,+ 30 Mbps,35715
2022,1,Chaco,+ 30 Mbps,62946
2022,1,Chubut,+ 30 Mbps,14055
2022,1,Córdoba,+ 30 Mbps,577027
2022,1,Corrientes,+ 30 Mbps,43631
2022,1,Entre Ríos,+ 30 Mbps,81757
2022,1,Formosa,+ 30 Mbps,15028
2022,1,Jujuy,+ 30 Mbps,35287
2022,1,La Pampa,+ 30 Mbps,14400
2022,1,La Rioja,+ 30 Mbps,45970
2022,1,Mendoza,+ 30 Mbps,95048
2022,1,Misiones,+ 30 Mbps,58610
2022,1,Neuquén,+ 30 Mbps,71238
2022,1,Río Negro,+ 30 Mbps,37729
2022,1,Salta,+ 30 Mbps,76838
2022,1,San Juan,+ 30 Mbps,11916
2022,1,San Luis,+ 30 Mbps,13
2022,1,Santa Cruz,+ 30 Mbps,2551
2022,1,Santa Fe,+ 30 Mbps,344170
2022,1,Santiago Del Estero,+ 30 Mbps,8309
2022,1,Tierra Del Fuego,+ 30 Mbps,982
2022,1,Tucumán,+ 30 Mbps,133846
2021,4,Buenos Aires,+ 30 Mbps,3259793
2021,4,Capital Federal,+ 30 Mbps,1147939
2021,4,Catamarca,+ 30 Mbps,29827
2021,4,Chaco,+ 30 Mbps,58435
2021,4,Chubut,+ 30 Mbps,2904
2021,4,Córdoba,+ 30 Mbps,538700
2021,4,Corrientes,+ 30 Mbps,39911
2021,4,Entre Ríos,+ 30 Mbps,77290
2021,4,Formosa,+ 30 Mbps,13775
2021,4,Jujuy,+ 30 Mbps,33421
2021,4,La Pampa,+ 30 Mbps,12184
2021,4,La Rioja,+ 30 Mbps,43424
2021,4,Mendoza,+ 30 Mbps,75031
2021,4,Misiones,+ 30 Mbps,54596
2021,4,Neuquén,+ 30 Mbps,69217
2021,4,Río Negro,+ 30 Mbps,36142
2021,4,Salta,+ 30 Mbps,72622
2021,4,San Juan,+ 30 Mbps,9800
2021,4,San Luis,+ 30 Mbps,9
2021,4,Santa Cruz,+ 30 Mbps,876
2021,4,Santa Fe,+ 30 Mbps,322015
2021,4,Santiago Del Estero,+ 30 Mbps,7537
2021,4,Tierra Del Fuego,+ 30 Mbps,1017
2021,4,Tucumán,+ 30 Mbps,125857
2021,3,Buenos Aires,+ 30 Mbps,2482266
2021,3,Capital Federal,+ 30 Mbps,1075229
2021,3,Catamarca,+ 30 Mbps,26618
2021,3,Chaco,+ 30 Mbps,49705
2021,3,Chubut,+ 30 Mbps,1643
2021,3,Córdoba,+ 30 Mbps,476459
2021,3,Corrientes,+ 30 Mbps,35468
2021,3,Entre Ríos,+ 30 Mbps,67961
2021,3,Formosa,+ 30 Mbps,12707
2021,3,Jujuy,+ 30 Mbps,29917
2021,3,La Pampa,+ 30 Mbps,10506
2021,3,La Rioja,+ 30 Mbps,42613
2021,3,Mendoza,+ 30 Mbps,21087
2021,3,Misiones,+ 30 Mbps,42291
2021,3,Neuquén,+ 30 Mbps,57919
2021,3,Río Negro,+ 30 Mbps,34011
2021,3,Salta,+ 30 Mbps,67010
2021,3,San Juan,+ 30 Mbps,278
2021,3,San Luis,+ 30 Mbps,22
2021,3,Santa Cruz,+ 30 Mbps,678
2021,3,Santa Fe,+ 30 Mbps,290793
2021,3,Santiago Del Estero,+ 30 Mbps,6863
2021,3,Tierra Del Fuego,+ 30 Mbps,976
2021,3,Tucumán,+ 30 Mbps,115154
2021,2,Buenos Aires,+ 30 Mbps,2337604
2021,2,Capital Federal,+ 30 Mbps,1037752
2021,2,Catamarca,+ 30 Mbps,25388
2021,2,Chaco,+ 30 Mbps,47239
2021,2,Chubut,+ 30 Mbps,1112
2021,2,Córdoba,+ 30 Mbps,442357
2021,2,Corrientes,+ 30 Mbps,32697
2021,2,Entre Ríos,+ 30 Mbps,61605
2021,2,Formosa,+ 30 Mbps,11077
2021,2,Jujuy,+ 30 Mbps,29950
2021,2,La Pampa,+ 30 Mbps,9311
2021,2,La Rioja,+ 30 Mbps,42158
2021,2,Mendoza,+ 30 Mbps,20686
2021,2,Misiones,+ 30 Mbps,38308
2021,2,Neuquén,+ 30 Mbps,54008
2021,2,Río Negro,+ 30 Mbps,31488
2021,2,Salta,+ 30 Mbps,58882
2021,2,San Juan,+ 30 Mbps,278
2021,2,San Luis,+ 30 Mbps,22
2021,2,Santa Cruz,+ 30 Mbps,676
2021,2,Santa Fe,+ 30 Mbps,262124
2021,2,Santiago Del Estero,+ 30 Mbps,6064
2021,2,Tierra Del Fuego,+ 30 Mbps,889
2021,2,Tucumán,+ 30 Mbps,109616
2021,1,Buenos Aires,+ 30 Mbps,2246313
2021,1,Capital Federal,+ 30 Mbps,1003041
2021,1,Catamarca,+ 30 Mbps,22996
2021,1,Chaco,+ 30 Mbps,42462
2021,1,Chubut,+ 30 Mbps,1112
2021,1,Córdoba,+ 30 Mbps,402191
2021,1,Corrientes,+ 30 Mbps,27641
2021,1,Entre Ríos,+ 30 Mbps,54600
2021,1,Formosa,+ 30 Mbps,9579
2021,1,Jujuy,+ 30 Mbps,25609
2021,1,La Pampa,+ 30 Mbps,7368
2021,1,La Rioja,+ 30 Mbps,5074
2021,1,Mendoza,+ 30 Mbps,16615
2021,1,Misiones,+ 30 Mbps,32953
2021,1,Neuquén,+ 30 Mbps,50840
2021,1,Río Negro,+ 30 Mbps,29589
2021,1,Salta,+ 30 Mbps,54889
2021,1,San Juan,+ 30 Mbps,276
2021,1,San Luis,+ 30 Mbps,22
2021,1,Santa Cruz,+ 30 Mbps,647
2021,1,Santa Fe,+ 30 Mbps,236924
2021,1,Santiago Del Estero,+ 30 Mbps,4868
2021,1,Tierra Del Fuego,+ 30 Mbps,919
2021,1,Tucumán,+ 30 Mbps,103437
2020,4,Buenos Aires,+ 30 Mbps,2176242
2020,4,Capital Federal,+ 30 Mbps,1000073
2020,4,Catamarca,+ 30 Mbps,20406
2020,4,Chaco,+ 30 Mbps,40949
2020,4,Chubut,+ 30 Mbps,1112
2020,4,Córdoba,+ 30 Mbps,384169
2020,4,Corrientes,+ 30 Mbps,26789
2020,4,Entre Ríos,+ 30 Mbps,53141
2020,4,Formosa,+ 30 Mbps,8946
2020,4,Jujuy,+ 30 Mbps,19282
2020,4,La Pampa,+ 30 Mbps,6257
2020,4,La Rioja,+ 30 Mbps,4979
2020,4,Mendoza,+ 30 Mbps,11557
2020,4,Misiones,+ 30 Mbps,32264
2020,4,Neuquén,+ 30 Mbps,50776
2020,4,Río Negro,+ 30 Mbps,29372
2020,4,Salta,+ 30 Mbps,46697
2020,4,San Juan,+ 30 Mbps,275
2020,4,San Luis,+ 30 Mbps,22
2020,4,Santa Cruz,+ 30 Mbps,647
2020,4,Santa Fe,+ 30 Mbps,226246
2020,4,Santiago Del Estero,+ 30 Mbps,4520
2020,4,Tierra Del Fuego,+ 30 Mbps,922
2020,4,Tucumán,+ 30 Mbps,93594
2020,3,Buenos Aires,+ 30 Mbps,2085815
2020,3,Capital Federal,+ 30 Mbps,977766
2020,3,Catamarca,+ 30 Mbps,18886
2020,3,Chaco,+ 30 Mbps,38729
2020,3,Chubut,+ 30 Mbps,1110
2020,3,Córdoba,+ 30 Mbps,361021
2020,3,Corrientes,+ 30 Mbps,25344
2020,3,Entre Ríos,+ 30 Mbps,49395
2020,3,Formosa,+ 30 Mbps,8219
2020,3,Jujuy,+ 30 Mbps,15238
2020,3,La Pampa,+ 30 Mbps,6322
2020,3,La Rioja,+ 30 Mbps,4748
2020,3,Mendoza,+ 30 Mbps,8237
2020,3,Misiones,+ 30 Mbps,30987
2020,3,Neuquén,+ 30 Mbps,49439
2020,3,Río Negro,+ 30 Mbps,28488
2020,3,Salta,+ 30 Mbps,43773
2020,3,San Juan,+ 30 Mbps,128
2020,3,San Luis,+ 30 Mbps,8
2020,3,Santa Cruz,+ 30 Mbps,120
2020,3,Santa Fe,+ 30 Mbps,210562
2020,3,Santiago Del Estero,+ 30 Mbps,3994
2020,3,Tierra Del Fuego,+ 30 Mbps,937
2020,3,Tucumán,+ 30 Mbps,84195
2020,2,Buenos Aires,+ 30 Mbps,1894466
2020,2,Capital Federal,+ 30 Mbps,935481
2020,2,Catamarca,+ 30 Mbps,16578
2020,2,Chaco,+ 30 Mbps,33311
2020,2,Chubut,+ 30 Mbps,614
2020,2,Córdoba,+ 30 Mbps,325243
2020,2,Corrientes,+ 30 Mbps,22418
2020,2,Entre Ríos,+ 30 Mbps,43391
2020,2,Formosa,+ 30 Mbps,7475
2020,2,Jujuy,+ 30 Mbps,9417
2020,2,La Pampa,+ 30 Mbps,3377
2020,2,La Rioja,+ 30 Mbps,4336
2020,2,Mendoza,+ 30 Mbps,5422
2020,2,Misiones,+ 30 Mbps,28763
2020,2,Neuquén,+ 30 Mbps,46432
2020,2,Río Negro,+ 30 Mbps,26953
2020,2,Salta,+ 30 Mbps,39594
2020,2,San Juan,+ 30 Mbps,127
2020,2,San Luis,+ 30 Mbps,8
2020,2,Santa Cruz,+ 30 Mbps,119
2020,2,Santa Fe,+ 30 Mbps,189473
2020,2,Santiago Del Estero,+ 30 Mbps,3328
2020,2,Tierra Del Fuego,+ 30 Mbps,796
2020,2,Tucumán,+ 30 Mbps,74377
2020,1,Buenos Aires,+ 30 Mbps,1802583
2020,1,Capital Federal,+ 30 Mbps,906009
2020,1,Catamarca,+ 30 Mbps,10299
2020,1,Chaco,+ 30 Mbps,28539
2020,1,Chubut,+ 30 Mbps,614
2020,1,Córdoba,+ 30 Mbps,296875
2020,1,Corrientes,+ 30 Mbps,19467
2020,1,Entre Ríos,+ 30 Mbps,39794
2020,1,Formosa,+ 30 Mbps,6918
2020,1,Jujuy,+ 30 Mbps,7349
2020,1,La Pampa,+ 30 Mbps,2113
2020,1,La Rioja,+ 30 Mbps,1294
2020,1,Mendoza,+ 30 Mbps,3818
2020,1,Misiones,+ 30 Mbps,26313
2020,1,Neuquén,+ 30 Mbps,43738
2020,1,Río Negro,+ 30 Mbps,25488
2020,1,Salta,+ 30 Mbps,34744
2020,1,San Juan,+ 30 Mbps,127
2020,1,San Luis,+ 30 Mbps,5
2020,1,Santa Cruz,+ 30 Mbps,119
2020,1,Santa Fe,+ 30 Mbps,173823
2020,1,Santiago Del Estero,+ 30 Mbps,2799
2020,1,Tierra Del Fuego,+ 30 Mbps,518
2020,1,Tucumán,+ 30 Mbps,67536
2019,4,Buenos Aires,+ 30 Mbps,1465133
2019,4,Capital Federal,+ 30 Mbps,753805
2019,4,Catamarca,+ 30 Mbps,7477
2019,4,Chaco,+ 30 Mbps,21556
2019,4,Chubut,+ 30 Mbps,614
2019,4,Córdoba,+ 30 Mbps,221742
2019,4,Corrientes,+ 30 Mbps,15744
2019,4,Entre Ríos,+ 30 Mbps,30153
2019,4,Formosa,+ 30 Mbps,5671
2019,4,Jujuy,+ 30 Mbps,5286
2019,4,La Pampa,+ 30 Mbps,1342
2019,4,La Rioja,+ 30 Mbps,1305
2019,4,Mendoza,+ 30 Mbps,2628
2019,4,Misiones,+ 30 Mbps,20799
2019,4,Neuquén,+ 30 Mbps,35001
2019,4,Río Negro,+ 30 Mbps,19837
2019,4,Salta,+ 30 Mbps,25821
2019,4,San Juan,+ 30 Mbps,127
2019,4,San Luis,+ 30 Mbps,3
2019,4,Santa Cruz,+ 30 Mbps,8
2019,4,Santa Fe,+ 30 Mbps,135576
2019,4,Santiago Del Estero,+ 30 Mbps,2449
2019,4,Tierra Del Fuego,+ 30 Mbps,1962
2019,4,Tucumán,+ 30 Mbps,56707
2019,3,Buenos Aires,+ 30 Mbps,1246209
2019,3,Capital Federal,+ 30 Mbps,655108
2019,3,Catamarca,+ 30 Mbps,15
2019,3,Chaco,+ 30 Mbps,16740
2019,3,Chubut,+ 30 Mbps,614
2019,3,Córdoba,+ 30 Mbps,157546
2019,3,Corrientes,+ 30 Mbps,12674
2019,3,Entre Ríos,+ 30 Mbps,22645
2019,3,Formosa,+ 30 Mbps,4443
2019,3,Jujuy,+ 30 Mbps,3671
2019,3,La Pampa,+ 30 Mbps,941
2019,3,La Rioja,+ 30 Mbps,1307
2019,3,Mendoza,+ 30 Mbps,349
2019,3,Misiones,+ 30 Mbps,16650
2019,3,Neuquén,+ 30 Mbps,28458
2019,3,Río Negro,+ 30 Mbps,15505
2019,3,Salta,+ 30 Mbps,12357
2019,3,San Juan,+ 30 Mbps,128
2019,3,San Luis,+ 30 Mbps,5
2019,3,Santa Cruz,+ 30 Mbps,4
2019,3,Santa Fe,+ 30 Mbps,97082
2019,3,Santiago Del Estero,+ 30 Mbps,1836
2019,3,Tierra Del Fuego,+ 30 Mbps,226
2019,3,Tucumán,+ 30 Mbps,20385
2019,2,Buenos Aires,+ 30 Mbps,985767
2019,2,Capital Federal,+ 30 Mbps,475991
2019,2,Catamarca,+ 30 Mbps,10
2019,2,Chaco,+ 30 Mbps,9904
2019,2,Chubut,+ 30 Mbps,165
2019,2,Córdoba,+ 30 Mbps,76053
2019,2,Corrientes,+ 30 Mbps,7119
2019,2,Entre Ríos,+ 30 Mbps,10664
2019,2,Formosa,+ 30 Mbps,2258
2019,2,Jujuy,+ 30 Mbps,2600
2019,2,La Pampa,+ 30 Mbps,629
2019,2,La Rioja,+ 30 Mbps,1298
2019,2,Mendoza,+ 30 Mbps,234
2019,2,Misiones,+ 30 Mbps,8129
2019,2,Neuquén,+ 30 Mbps,14132
2019,2,Río Negro,+ 30 Mbps,6907
2019,2,Salta,+ 30 Mbps,6461
2019,2,San Juan,+ 30 Mbps,4
2019,2,San Luis,+ 30 Mbps,5
2019,2,Santa Cruz,+ 30 Mbps,4
2019,2,Santa Fe,+ 30 Mbps,49865
2019,2,Santiago Del Estero,+ 30 Mbps,1205
2019,2,Tierra Del Fuego,+ 30 Mbps,32
2019,2,Tucumán,+ 30 Mbps,18394
2019,1,Buenos Aires,+ 30 Mbps,705769
2019,1,Capital Federal,+ 30 Mbps,283463
2019,1,Catamarca,+ 30 Mbps,7
2019,1,Chaco,+ 30 Mbps,6368
2019,1,Chubut,+ 30 Mbps,165
2019,1,Córdoba,+ 30 Mbps,50716
2019,1,Corrientes,+ 30 Mbps,5029
2019,1,Entre Ríos,+ 30 Mbps,7619
2019,1,Formosa,+ 30 Mbps,1654
2019,1,Jujuy,+ 30 Mbps,1141
2019,1,La Pampa,+ 30 Mbps,405
2019,1,La Rioja,+ 30 Mbps,869
2019,1,Mendoza,+ 30 Mbps,140
2019,1,Misiones,+ 30 Mbps,5167
2019,1,Neuquén,+ 30 Mbps,11026
2019,1,Río Negro,+ 30 Mbps,5076
2019,1,Salta,+ 30 Mbps,2242
2019,1,San Juan,+ 30 Mbps,2
2019,1,San Luis,+ 30 Mbps,2
2019,1,Santa Cruz,+ 30 Mbps,4
2019,1,Santa Fe,+ 30 Mbps,36502
2019,1,Santiago Del Estero,+ 30 Mbps,494
2019,1,Tierra Del Fuego,+ 30 Mbps,29
2019,1,Tucumán,+ 30 Mbps,14839
2018,4,Buenos Aires,+ 30 Mbps,265386
2018,4,Capital Federal,+ 30 Mbps,186810
2018,4,Catamarca,+ 30 Mbps,7
2018,4,Chaco,+ 30 Mbps,6368
2018,4,Chubut,+ 30 Mbps,165
2018,4,Córdoba,+ 30 Mbps,48809
2018,4,Corrientes,+ 30 Mbps,5029
2018,4,Entre Ríos,+ 30 Mbps,7612
2018,4,Formosa,+ 30 Mbps,1654
2018,4,Jujuy,+ 30 Mbps,1141
2018,4,La Pampa,+ 30 Mbps,270
2018,4,La Rioja,+ 30 Mbps,869
2018,4,Mendoza,+ 30 Mbps,132
2018,4,Misiones,+ 30 Mbps,5167
2018,4,Neuquén,+ 30 Mbps,11025
2018,4,Río Negro,+ 30 Mbps,5070
2018,4,Salta,+ 30 Mbps,2242
2018,4,San Juan,+ 30 Mbps,1
2018,4,San Luis,+ 30 Mbps,2
2018,4,Santa Cruz,+ 30 Mbps,4
2018,4,Santa Fe,+ 30 Mbps,36427
2018,4,Santiago Del Estero,+ 30 Mbps,483
2018,4,Tierra Del Fuego,+ 30 Mbps,67
2018,4,Tucumán,+ 30 Mbps,14839
2018,3,Buenos Aires,+ 30 Mbps,237248
2018,3,Capital Federal,+ 30 Mbps,165055
2018,3,Catamarca,+ 30 Mbps,7
2018,3,Chaco,+ 30 Mbps,5667
2018,3,Chubut,+ 30 Mbps,164
2018,3,Córdoba,+ 30 Mbps,39854
2018,3,Corrientes,+ 30 Mbps,4419
2018,3,Entre Ríos,+ 30 Mbps,6786
2018,3,Formosa,+ 30 Mbps,1434
2018,3,Jujuy,+ 30 Mbps,623
2018,3,La Pampa,+ 30 Mbps,216
2018,3,La Rioja,+ 30 Mbps,339
2018,3,Mendoza,+ 30 Mbps,129
2018,3,Misiones,+ 30 Mbps,4547
2018,3,Neuquén,+ 30 Mbps,9718
2018,3,Río Negro,+ 30 Mbps,4332
2018,3,Salta,+ 30 Mbps,502
2018,3,San Juan,+ 30 Mbps,1
2018,3,San Luis,+ 30 Mbps,2
2018,3,Santa Cruz,+ 30 Mbps,3
2018,3,Santa Fe,+ 30 Mbps,31266
2018,3,Santiago Del Estero,+ 30 Mbps,265
2018,3,Tierra Del Fuego,+ 30 Mbps,13
2018,3,Tucumán,+ 30 Mbps,12187
2018,2,Buenos Aires,+ 30 Mbps,199589
2018,2,Capital Federal,+ 30 Mbps,142253
2018,2,Catamarca,+ 30 Mbps,6
2018,2,Chaco,+ 30 Mbps,4630
2018,2,Chubut,+ 30 Mbps,9
2018,2,Córdoba,+ 30 Mbps,34950
2018,2,Corrientes,+ 30 Mbps,3862
2018,2,Entre Ríos,+ 30 Mbps,5920
2018,2,Formosa,+ 30 Mbps,1243
2018,2,Jujuy,+ 30 Mbps,7
2018,2,La Pampa,+ 30 Mbps,179
2018,2,La Rioja,+ 30 Mbps,15
2018,2,Mendoza,+ 30 Mbps,72
2018,2,Misiones,+ 30 Mbps,3866
2018,2,Neuquén,+ 30 Mbps,8551
2018,2,Río Negro,+ 30 Mbps,3725
2018,2,Salta,+ 30 Mbps,182
2018,2,San Juan,+ 30 Mbps,0
2018,2,San Luis,+ 30 Mbps,2
2018,2,Santa Cruz,+ 30 Mbps,3
2018,2,Santa Fe,+ 30 Mbps,26512
2018,2,Santiago Del Estero,+ 30 Mbps,31
2018,2,Tierra Del Fuego,+ 30 Mbps,0
2018,2,Tucumán,+ 30 Mbps,8784
2018,1,Buenos Aires,+ 30 Mbps,184203
2018,1,Capital Federal,+ 30 Mbps,127384
2018,1,Catamarca,+ 30 Mbps,4
2018,1,Chaco,+ 30 Mbps,3897
2018,1,Chubut,+ 30 Mbps,9
2018,1,Córdoba,+ 30 Mbps,29228
2018,1,Corrientes,+ 30 Mbps,3256
2018,1,Entre Ríos,+ 30 Mbps,5071
2018,1,Formosa,+ 30 Mbps,1046
2018,1,Jujuy,+ 30 Mbps,4
2018,1,La Pampa,+ 30 Mbps,98
2018,1,La Rioja,+ 30 Mbps,1
2018,1,Mendoza,+ 30 Mbps,72
2018,1,Misiones,+ 30 Mbps,3219
2018,1,Neuquén,+ 30 Mbps,7378
2018,1,Río Negro,+ 30 Mbps,3129
2018,1,Salta,+ 30 Mbps,88
2018,1,San Juan,+ 30 Mbps,0
2018,1,San Luis,+ 30 Mbps,2
2018,1,Santa Cruz,+ 30 Mbps,3
2018,1,Santa Fe,+ 30 Mbps,22801
2018,1,Santiago Del Estero,+ 30 Mbps,2
2018,1,Tierra Del Fuego,+ 30 Mbps,0
2018,1,Tucumán,+ 30 Mbps,7082
2017,4,Buenos Aires,+ 30 Mbps,151747
2017,4,Capital Federal,+ 30 Mbps,114939
2017,4,Catamarca,+ 30 Mbps,2
2017,4,Chaco,+ 30 Mbps,3289
2017,4,Chubut,+ 30 Mbps,9
2017,4,Córdoba,+ 30 Mbps,24251
2017,4,Corrientes,+ 30 Mbps,2675
2017,4,Entre Ríos,+ 30 Mbps,4113
2017,4,Formosa,+ 30 Mbps,824
2017,4,Jujuy,+ 30 Mbps,3
2017,4,La Pampa,+ 30 Mbps,81
2017,4,La Rioja,+ 30 Mbps,3
2017,4,Mendoza,+ 30 Mbps,81
2017,4,Misiones,+ 30 Mbps,2735
2017,4,Neuquén,+ 30 Mbps,6300
2017,4,Río Negro,+ 30 Mbps,2440
2017,4,Salta,+ 30 Mbps,84
2017,4,San Juan,+ 30 Mbps,2
2017,4,San Luis,+ 30 Mbps,7
2017,4,Santa Cruz,+ 30 Mbps,3
2017,4,Santa Fe,+ 30 Mbps,19602
2017,4,Santiago Del Estero,+ 30 Mbps,2
2017,4,Tierra Del Fuego,+ 30 Mbps,0
2017,4,Tucumán,+ 30 Mbps,4367
2017,3,Buenos Aires,+ 30 Mbps,108400
2017,3,Capital Federal,+ 30 Mbps,91917
2017,3,Catamarca,+ 30 Mbps,1
2017,3,Chaco,+ 30 Mbps,2004
2017,3,Chubut,+ 30 Mbps,0
2017,3,Córdoba,+ 30 Mbps,16741
2017,3,Corrientes,+ 30 Mbps,1607
2017,3,Entre Ríos,+ 30 Mbps,2397
2017,3,Formosa,+ 30 Mbps,459
2017,3,Jujuy,+ 30 Mbps,2
2017,3,La Pampa,+ 30 Mbps,51
2017,3,La Rioja,+ 30 Mbps,3
2017,3,Mendoza,+ 30 Mbps,19
2017,3,Misiones,+ 30 Mbps,1881
2017,3,Neuquén,+ 30 Mbps,4937
2017,3,Río Negro,+ 30 Mbps,1659
2017,3,Salta,+ 30 Mbps,63
2017,3,San Juan,+ 30 Mbps,2
2017,3,San Luis,+ 30 Mbps,7
2017,3,Santa Cruz,+ 30 Mbps,1
2017,3,Santa Fe,+ 30 Mbps,12982
2017,3,Santiago Del Estero,+ 30 Mbps,2
2017,3,Tierra Del Fuego,+ 30 Mbps,0
2017,3,Tucumán,+ 30 Mbps,655
2017,2,Buenos Aires,+ 30 Mbps,46178
2017,2,Capital Federal,+ 30 Mbps,37977
2017,2,Catamarca,+ 30 Mbps,1
2017,2,Chaco,+ 30 Mbps,545
2017,2,Chubut,+ 30 Mbps,0
2017,2,Córdoba,+ 30 Mbps,5069
2017,2,Corrientes,+ 30 Mbps,647
2017,2,Entre Ríos,+ 30 Mbps,823
2017,2,Formosa,+ 30 Mbps,139
2017,2,Jujuy,+ 30 Mbps,1
2017,2,La Pampa,+ 30 Mbps,21
2017,2,La Rioja,+ 30 Mbps,2
2017,2,Mendoza,+ 30 Mbps,22
2017,2,Misiones,+ 30 Mbps,570
2017,2,Neuquén,+ 30 Mbps,1703
2017,2,Río Negro,+ 30 Mbps,559
2017,2,Salta,+ 30 Mbps,76
2017,2,San Juan,+ 30 Mbps,4
2017,2,San Luis,+ 30 Mbps,2
2017,2,Santa Cruz,+ 30 Mbps,0
2017,2,Santa Fe,+ 30 Mbps,4275
2017,2,Santiago Del Estero,+ 30 Mbps,0
2017,2,Tierra Del Fuego,+ 30 Mbps,0
2017,2,Tucumán,+ 30 Mbps,21
2017,1,Buenos Aires,+ 30 Mbps,22299
2017,1,Capital Federal,+ 30 Mbps,19881
2017,1,Catamarca,+ 30 Mbps,0
2017,1,Chaco,+ 30 Mbps,314
2017,1,Chubut,+ 30 Mbps,0
2017,1,Córdoba,+ 30 Mbps,2071
2017,1,Corrientes,+ 30 Mbps,303
2017,1,Entre Ríos,+ 30 Mbps,317
2017,1,Formosa,+ 30 Mbps,22
2017,1,Jujuy,+ 30 Mbps,0
2017,1,La Pampa,+ 30 Mbps,11
2017,1,La Rioja,+ 30 Mbps,2
2017,1,Mendoza,+ 30 Mbps,22
2017,1,Misiones,+ 30 Mbps,166
2017,1,Neuquén,+ 30 Mbps,458
2017,1,Río Negro,+ 30 Mbps,200
2017,1,Salta,+ 30 Mbps,74
2017,1,San Juan,+ 30 Mbps,4
2017,1,San Luis,+ 30 Mbps,2
2017,1,Santa Cruz,+ 30 Mbps,0
2017,1,Santa Fe,+ 30 Mbps,1831
2017,1,Santiago Del Estero,+ 30 Mbps,0
2017,1,Tierra Del Fuego,+ 30 Mbps,0
2017,1,Tucumán,+ 30 Mbps,13
2016,4,Buenos Aires,+ 30 Mbps,17279
2016,4,Capital Federal,+ 30 Mbps,16756
2016,4,Catamarca,+ 30 Mbps,0
2016,4,Chaco,+ 30 Mbps,250
2016,4,Chubut,+ 30 Mbps,0
2016,4,Córdoba,+ 30 Mbps,1606
2016,4,Corrientes,+ 30 Mbps,234
2016,4,Entre Ríos,+ 30 Mbps,280
2016,4,Formosa,+ 30 Mbps,17
2016,4,Jujuy,+ 30 Mbps,0
2016,4,La Pampa,+ 30 Mbps,11
2016,4,La Rioja,+ 30 Mbps,3
2016,4,Mendoza,+ 30 Mbps,20
2016,4,Misiones,+ 30 Mbps,126
2016,4,Neuquén,+ 30 Mbps,271
2016,4,Río Negro,+ 30 Mbps,122
2016,4,Salta,+ 30 Mbps,70
2016,4,San Juan,+ 30 Mbps,4
2016,4,San Luis,+ 30 Mbps,2
2016,4,Santa Cruz,+ 30 Mbps,0
2016,4,Santa Fe,+ 30 Mbps,1529
2016,4,Santiago Del Estero,+ 30 Mbps,0
2016,4,Tierra Del Fuego,+ 30 Mbps,0
2016,4,Tucumán,+ 30 Mbps,10
2016,3,Buenos Aires,+ 30 Mbps,13318
2016,3,Capital Federal,+ 30 Mbps,13886
2016,3,Catamarca,+ 30 Mbps,0
2016,3,Chaco,+ 30 Mbps,217
2016,3,Chubut,+ 30 Mbps,0
2016,3,Córdoba,+ 30 Mbps,1322
2016,3,Corrientes,+ 30 Mbps,210
2016,3,Entre Ríos,+ 30 Mbps,248
2016,3,Formosa,+ 30 Mbps,10
2016,3,Jujuy,+ 30 Mbps,0
2016,3,La Pampa,+ 30 Mbps,11
2016,3,La Rioja,+ 30 Mbps,2
2016,3,Mendoza,+ 30 Mbps,17
2016,3,Misiones,+ 30 Mbps,91
2016,3,Neuquén,+ 30 Mbps,225
2016,3,Río Negro,+ 30 Mbps,99
2016,3,Salta,+ 30 Mbps,50
2016,3,San Juan,+ 30 Mbps,2
2016,3,San Luis,+ 30 Mbps,2
2016,3,Santa Cruz,+ 30 Mbps,0
2016,3,Santa Fe,+ 30 Mbps,1308
2016,3,Santiago Del Estero,+ 30 Mbps,0
2016,3,Tierra Del Fuego,+ 30 Mbps,0
2016,3,Tucumán,+ 30 Mbps,4
2016,2,Buenos Aires,+ 30 Mbps,11933
2016,2,Capital Federal,+ 30 Mbps,13477
2016,2,Catamarca,+ 30 Mbps,1
2016,2,Chaco,+ 30 Mbps,201
2016,2,Chubut,+ 30 Mbps,0
2016,2,Córdoba,+ 30 Mbps,1242
2016,2,Corrientes,+ 30 Mbps,191
